gene_id,definitive_endoderm,endothelial,hepatic_endoderm,immature_hepatoblast,mature_hepatocyte,mesenchymal_stem_cell
gene_name-15543,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15544,-0.4621856,0.370591,-0.27584544,-0.4621856,-0.4621856,0.9191309
gene_name-15560,-0.1825742,-0.1825742,0.18257417,-0.1825742,-0.1825742,-0.1825742
gene_name-15564,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15567,-0.22940047,-0.22940047,0.12380704,-0.22940047,0.2985669,-0.22940047
gene_name-15568,-0.38365266,0.20427127,0.021533102,2.108521,-0.38365266,-0.38365266
gene_name-15572,-0.83586097,-0.07159152,0.14881365,1.2023975,-0.049874347,-0.41823226
gene_name-15576,-0.54437536,-0.54437536,-0.35421878,2.095558,0.5240789,0.98234767
gene_name-15577,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-15578,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-15588,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-15589,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-15593,2.0119367,0.1899763,-0.110683054,-0.5717534,0.35405818,-0.35839897
gene_name-15596,-0.25527355,-0.25527355,0.25527355,-0.25527355,-0.25527355,-0.25527355
gene_name-15598,-0.261464,0.44711733,0.025270136,-0.261464,-0.261464,-0.261464
gene_name-15602,-0.43278724,-0.43278724,0.2390785,-0.43278724,0.5357566,-0.43278724
gene_name-15604,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15630,-0.6987578,0.122329436,-0.08638477,-0.6987578,-0.033297975,0.43630672
gene_name-15631,-0.46287012,-0.014381433,-0.07854261,-0.46287012,1.4967126,-0.46287012
gene_name-15632,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-15638,-0.54608506,0.29119897,-0.06245855,-0.54608506,0.22744697,-0.021857595
gene_name-15650,-0.5868016,-0.5868016,0.09552403,1.6831962,1.1129204,-0.5868016
gene_name-15651,-0.2594147,-0.2594147,-0.040433407,-0.2594147,1.2398257,-0.2594147
gene_name-15667,-0.37602785,0.5628917,0.0630547,-0.37602785,-0.37602785,-0.37602785
gene_name-15685,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15694,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-15702,-0.35106823,0.80719054,-0.03501801,-0.35106823,-0.35106823,-0.35106823
gene_name-15705,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-15717,-0.6905542,0.47783652,-0.4035558,-0.6905542,0.15024817,0.91890395
gene_name-15720,-0.24910216,-0.24910216,0.24910215,-0.24910216,-0.24910216,-0.24910216
gene_name-15728,-0.31677336,-0.31677336,-0.31677338,-0.31677336,2.8509605,-0.31677336
gene_name-15733,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-15735,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-15737,-0.32137862,-0.32137862,-0.05353164,-0.32137862,1.5531727,-0.32137862
gene_name-15747,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-15748,-0.300556,-0.029905677,-0.011289819,-0.300556,0.8075891,-0.300556
gene_name-15761,0.9867777,0.6871315,-0.24741179,-0.73121566,1.2253453,-0.73121566
gene_name-15765,-0.3195224,0.85624856,-0.07240126,-0.3195224,-0.3195224,-0.3195224
gene_name-15767,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-15776,-0.3760731,-0.06737945,0.085463524,-0.3760731,-0.3760731,0.18706195
gene_name-15778,-0.2881862,0.18969068,0.12889394,-0.2881862,-0.2881862,-0.2881862
gene_name-15781,0.11418855,-0.3091989,-0.16554862,-0.92618614,0.61823815,0.5973015
gene_name-15793,-0.4616564,-0.19237813,-0.24384347,-0.4616564,1.8244262,0.013915491
gene_name-15795,-0.8614705,-0.18697517,-0.13143224,-0.8614705,1.711356,-0.10095334
gene_name-15799,-0.26100427,-0.26100427,0.26100427,-0.26100427,-0.26100427,-0.26100427
gene_name-15800,-0.26085216,-0.26085216,0.2608522,-0.26085216,-0.26085216,-0.26085216
gene_name-15801,-0.2577502,-0.2577502,0.25775024,-0.2577502,-0.2577502,-0.2577502
gene_name-15802,-0.2617655,-0.2617655,0.26176548,-0.2617655,-0.2617655,-0.2617655
gene_name-15807,-0.26257548,-0.26257548,-0.00974494,3.8222303,-0.26257548,-0.26257548
gene_name-15811,-0.20835005,-0.20835003,0.20835005,-0.20835005,-0.20835005,-0.20835003
gene_name-15812,2.9612346,-0.32217854,-0.15584089,-0.32217854,0.9734473,-0.32217854
gene_name-15815,-0.32634526,-0.07233075,0.24167375,-0.32634526,-0.32634526,-0.32634526
gene_name-15817,0.62933916,0.39550605,0.18821846,-1.1813182,-1.1813182,-0.14097486
gene_name-15820,-0.5625612,0.04528085,-0.018282982,-0.5625612,1.3285893,-0.5625612
gene_name-15824,2.3458674,0.17510022,-0.06637022,-0.5243456,-0.5243456,-0.02568667
gene_name-15839,-0.37679124,-0.37679124,-0.033780463,-0.37679124,1.676067,-0.37679124
gene_name-15840,-0.5161851,-0.5161851,0.22273616,-0.5161851,-0.5161851,0.36416182
gene_name-15843,1.1686659,0.5630133,-0.46772397,-1.0497314,0.23714001,0.67408764
gene_name-15848,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-15864,-0.25600368,0.34030476,0.057234235,-0.25600368,-0.25600368,-0.25600368
gene_name-15865,-0.27956992,-0.27956992,0.0539655,-0.27956992,-0.27956992,0.3972435
gene_name-15867,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-15868,-0.5408806,-0.25269604,0.096997894,1.2399529,-0.13869727,-0.09489366
gene_name-15870,-0.48455814,-0.030209411,0.19955254,1.518782,-0.48455814,-0.48455817
gene_name-15872,1.3015621,-0.38548356,0.06442825,-0.38548356,0.6574445,-0.38548356
gene_name-15891,-0.4843488,0.499859,-0.11128542,-0.4843488,0.08482888,-0.023160528
gene_name-15893,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15898,2.2721379,0.2924807,-0.53348744,-0.53348756,0.38649988,0.7283519
gene_name-15899,-0.29066706,0.35310474,-0.22317098,-0.29066706,1.2055701,-0.29066706
gene_name-15902,2.967064,-0.49716297,0.055093274,-0.49716297,-0.49716297,0.13620076
gene_name-15903,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-15908,-0.54886854,-0.13318059,0.22417313,-0.54886854,-0.54886854,0.009529698
gene_name-15909,0.6453931,-0.31739,0.48725957,-1.334575,-1.334575,-0.20580737
gene_name-15917,-0.88061273,0.4283684,0.013870009,-0.88061273,0.6977405,-0.5363773
gene_name-15921,-0.47912914,0.77184784,0.06213681,-0.47912914,-0.47912917,-0.47912914
gene_name-15928,-0.26164144,-0.26164144,0.26164138,-0.26164144,-0.26164144,-0.26164144
gene_name-15930,-0.33928937,-0.33928937,0.17080662,-0.33928937,-0.33928934,0.16615893
gene_name-15936,-0.39470243,-0.39470243,0.029028479,2.4440365,0.48742118,-0.39470243
gene_name-15937,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-15938,-0.63597924,-0.26950768,0.12105643,-0.63597924,0.06693093,0.12057151
gene_name-15939,-0.37705255,-0.37705255,0.2262957,1.8843,-0.37705255,-0.37705255
gene_name-15940,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-15941,-0.1825742,0.912871,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-15946,-0.37609497,-0.37609497,-0.028285112,1.9838051,0.85917217,-0.37609497
gene_name-15949,-0.3269941,-0.3269941,0.32699412,-0.3269941,-0.3269941,-0.3269941
gene_name-15950,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-15951,-0.3268491,0.26984364,0.12795158,-0.3268491,-0.3268491,-0.3268491
gene_name-15953,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-15958,-0.6466082,0.19502518,-0.13653238,1.677046,-0.048204422,0.037407137
gene_name-15959,-0.30505198,-0.30505198,0.30505198,-0.30505198,-0.30505198,-0.30505198
gene_name-15960,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-15966,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-15967,-0.38512015,-0.38512015,0.38512012,-0.38512015,-0.38512015,-0.38512015
gene_name-15970,-0.5312198,0.1538023,0.18328564,-0.5312198,-0.5312198,-0.1724393
gene_name-15972,-0.6011376,-0.13160208,0.013107999,1.2162706,0.25494426,-0.18371499
gene_name-15973,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-15975,-1.4407779,-0.2324336,0.24119218,0.4730231,-0.52361584,0.016577553
gene_name-15976,-0.8080308,-0.2617125,0.21067089,-0.8080308,-0.6970182,0.37112302
gene_name-15984,-1.3729064,-0.6261455,0.1852884,0.5625696,0.7068147,-0.1917413
gene_name-15989,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-15990,-0.20989312,-0.03840253,-0.20989317,-0.20989312,1.6032203,-0.20989314
gene_name-15996,-0.25675616,1.2837808,-0.25675613,-0.25675616,-0.25675616,-0.25675616
gene_name-16000,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-16012,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16020,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16022,-0.7194346,-0.40577573,0.3642338,-0.7194346,-0.71943456,0.032509256
gene_name-16025,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16027,0.86516404,-0.43292457,0.064844325,0.9438561,1.1957594,-0.8408682
gene_name-16028,-1.7130307,-0.50090706,0.58994573,-1.7130307,0.05162863,-0.61469495
gene_name-16060,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-16079,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16084,-0.32081416,0.31335962,0.10942292,-0.32081416,-0.32081416,-0.32081416
gene_name-16087,-0.42818382,-0.42818385,0.14257891,-0.42818382,-0.42818382,0.42863098
gene_name-16095,-0.7391484,0.19531152,0.10638561,-0.7391484,0.16113837,-0.31549168
gene_name-16098,-0.22036101,-0.22036102,0.22036104,-0.22036101,-0.22036101,-0.22036102
gene_name-16099,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-16100,-0.43427598,0.21305272,-0.2611636,-0.43427598,-0.43427598,1.0047137
gene_name-16105,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16107,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16111,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-16122,-0.37968448,0.2427114,0.0051961383,-0.37968448,-0.37968448,0.12138472
gene_name-16125,3.4457228,-0.41419798,-0.27370888,-0.41419798,0.5619307,0.2918614
gene_name-16133,-0.42715764,0.46598274,0.12944415,-0.42715764,-0.42715764,-0.42715764
gene_name-16144,-0.2840596,-0.2840596,0.28405964,-0.2840596,-0.2840596,-0.2840596
gene_name-16146,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-16150,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16154,-0.30336854,-0.026945312,-0.03455181,-0.30336854,0.9255279,-0.30336854
gene_name-16162,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16167,-2.1468976,-0.006760356,0.20876022,0.5111864,0.9406108,-0.8567446
gene_name-16168,-0.18450083,-0.18450083,0.18450083,-0.18450083,-0.18450083,-0.18450083
gene_name-16171,-0.25933793,-0.25933793,0.25933793,-0.25933793,-0.25933793,-0.25933793
gene_name-16176,-0.38465488,-0.38465488,-0.0041040103,2.0356112,0.7523842,-0.38465488
gene_name-16178,-0.25768766,-0.25768766,0.0496828,2.8623862,-0.25768766,-0.25768766
gene_name-16180,-0.27233922,-0.27233922,0.2723392,-0.27233922,-0.27233922,-0.27233922
gene_name-16181,-0.79008317,-0.79008317,0.41471955,0.8587916,0.5371101,-0.79008317
gene_name-16183,-0.32387716,0.44043475,0.06910651,-0.32387716,-0.32387716,-0.32387716
gene_name-16189,-0.5746323,-0.4445406,0.16161378,-0.5746323,1.1137013,-0.47866878
gene_name-16192,-0.5322682,-0.5322682,0.14830199,-0.5322682,1.3875628,-0.5322682
gene_name-16194,-0.44693238,-0.44693238,0.32967833,-0.44693238,0.13933814,-0.44693238
gene_name-16197,-0.23433562,-0.23433562,0.2343356,-0.23433562,-0.23433562,-0.23433562
gene_name-16198,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-16206,-0.3251849,-0.3251849,0.32518494,-0.3251849,-0.3251849,-0.3251849
gene_name-16217,-0.31414354,-0.31414354,0.31414357,-0.31414354,-0.31414354,-0.31414354
gene_name-16223,0.846976,-0.041648515,0.27171156,-1.969534,-0.47738984,-0.26254064
gene_name-16229,-0.74260646,-0.38599056,0.2802753,-0.74260646,-0.74260646,0.28777122
gene_name-16230,-0.26262006,-0.26262006,0.2626201,-0.26262006,-0.26262006,-0.26262006
gene_name-16231,-0.42034805,-0.21772614,0.116205126,-0.42034805,0.7626632,-0.42034808
gene_name-16238,-0.74068576,-0.05627985,-0.25886846,1.2239316,1.7560786,-0.3174108
gene_name-16244,-0.32376632,-0.32376632,0.32376632,-0.32376632,-0.32376632,-0.32376632
gene_name-16254,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16255,-0.5531836,-0.5531836,0.24333493,1.4500282,0.32832268,-0.5531836
gene_name-16260,1.2160499,0.9656044,-0.5589588,-0.88147396,-0.88147396,1.1732414
gene_name-16266,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16272,-0.6229628,-0.44893032,0.42172498,1.5254407,-0.6229628,-0.6229628
gene_name-16280,-0.10275917,0.25933367,-0.039098836,-2.2735848,0.7971537,-0.14506052
gene_name-16286,-0.26250616,-0.26250616,0.26250616,-0.26250616,-0.26250616,-0.26250616
gene_name-16289,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16291,-0.3674579,-0.3674579,0.23483168,-0.3674579,-0.3674579,0.03042087
gene_name-16293,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-16296,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-16298,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16301,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-16302,-0.1825742,-0.1825742,0.18257411,-0.1825742,-0.1825742,-0.1825742
gene_name-16311,1.9080281,1.0803274,-0.63858473,-0.63858473,-0.63858473,0.9646891
gene_name-16312,-0.2601251,0.41248417,0.03592193,-0.2601251,-0.2601251,-0.2601251
gene_name-16315,-0.3901709,-0.3901709,0.11925771,-0.3901709,0.38960347,-0.045296013
gene_name-16317,2.561237,0.11930611,0.048517816,-0.4317262,-0.4317262,-0.43172616
gene_name-16319,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16321,-0.5360705,-0.5360705,0.40897557,-0.5360705,-0.5360705,-0.15478523
gene_name-16323,-0.21024422,-0.21024422,0.21024427,-0.21024422,-0.21024422,-0.21024422
gene_name-16327,-0.4056465,-0.4056465,0.06774214,-0.4056465,-0.40564647,0.6080665
gene_name-16328,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16329,-0.5662542,-0.5662542,0.17803463,-0.5662542,0.38428512,0.028080845
gene_name-16331,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-16333,-0.26087612,-0.26087612,0.2608761,-0.26087612,-0.26087612,-0.26087612
gene_name-16335,2.2128763,-0.49001724,0.15587194,-0.49001724,-0.49001727,-0.02816013
gene_name-16339,-0.41872725,-0.41872725,0.41872728,-0.41872725,-0.41872725,-0.41872725
gene_name-16347,-1.1247425,-1.1247425,0.48857334,0.8150334,1.1848713,-0.98995847
gene_name-16348,-0.21426731,-0.012319053,-0.21426727,-0.21426731,1.5918255,-0.2142673
gene_name-16349,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-16358,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16360,-0.25501004,-0.25501004,0.25501004,-0.25501004,-0.25501004,-0.25501004
gene_name-16363,-0.85377073,0.3949936,-0.29072994,0.9484447,1.8287984,-0.6390177
gene_name-16366,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-16367,-1.1653261,0.2385346,0.0064671678,0.84535617,-0.43063512,0.06443901
gene_name-16376,-0.72781837,0.26186588,-0.020621475,-0.72781837,0.78688735,-0.38100648
gene_name-16387,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16390,-0.6895582,-0.15908322,0.3300874,-0.6895582,0.22367124,-0.6895582
gene_name-16392,-0.5440235,-0.37612063,0.4880558,-0.5440235,-0.5440235,-0.5440235
gene_name-16394,-0.46940562,-0.3622566,0.4336893,-0.46940562,-0.46940562,-0.4694056
gene_name-16397,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-16405,-0.95337814,-0.20485815,0.32170534,-0.95337814,-0.95337814,0.19312024
gene_name-16413,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16416,-0.8943953,-0.5028819,-0.18065183,-0.8943953,1.2316467,0.66360766
gene_name-16419,-0.55395323,0.38154382,-0.030060558,-0.55395323,-0.31176782,0.1172799
gene_name-16421,1.5650834,0.47753125,-0.4768529,-0.7383756,-0.18339176,0.8977208
gene_name-16422,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16426,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16447,-0.3910613,-0.3910613,-0.012675746,2.5360773,-0.3910613,0.23472233
gene_name-16452,-0.5051745,-0.5051745,0.35137087,-0.5051745,-0.5051745,-0.043763448
gene_name-16458,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-16459,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-16471,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16475,-0.53383416,0.14587714,0.14519376,-0.53383416,-0.53383416,-0.04762423
gene_name-16478,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16481,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-16482,-0.26264253,-0.26264253,-0.007879319,-0.26264253,1.0899669,-0.26264253
gene_name-16490,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16491,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16496,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16497,-0.27336758,0.2713117,-0.2733676,-0.27336758,1.3841184,-0.17233291
gene_name-16498,-0.45410505,0.5316302,-0.28321332,1.3638085,0.66833264,-0.2649303
gene_name-16514,-0.38464326,0.14253202,0.024776943,-0.38464326,0.5360627,-0.38464326
gene_name-16517,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-16519,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-16527,-0.25871184,-0.25871184,-0.04443802,-0.25871184,1.2570376,-0.25871184
gene_name-16528,-0.2548571,-0.2548571,0.06182599,-0.2548571,-0.2548571,0.32423633
gene_name-16529,-0.23617202,-0.236172,0.236172,-0.23617202,-0.23617202,-0.236172
gene_name-16532,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16538,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16540,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16542,0.33935383,-0.5894605,0.09384499,-0.5894605,1.0300872,-0.26010546
gene_name-16544,-1.1705803,-1.1705803,0.4071293,0.8079449,1.3321129,-0.7775482
gene_name-16545,-1.1843594,-0.53187287,0.3855718,0.7923058,1.0632125,-1.1843594
gene_name-16547,-0.25806674,-0.25806674,-0.2580667,2.8957694,1.2713221,-0.25806674
gene_name-16549,2.0474496,0.36220098,-0.28386658,-0.39883596,0.93085355,-0.39883596
gene_name-16562,-0.20709935,-0.20709935,-0.20709938,-0.20709935,-0.20709936,1.035497
gene_name-16569,-0.212367,0.87324506,-0.21236704,-0.212367,-0.212367,-0.023777092
gene_name-16570,-0.5832672,0.4903946,0.056583293,-0.5832672,-0.5832672,-0.076877214
gene_name-16574,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16575,1.2202685,0.21240933,0.06636278,-0.3641952,-0.3641952,-0.3641952
gene_name-16590,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16606,-0.3878492,0.6361249,-0.12755987,-0.3878492,0.4825727,-0.3878492
gene_name-16608,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-16624,-0.24340048,-0.24340048,-0.15815926,-0.24340048,1.5422987,-0.110140845
gene_name-16640,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16643,1.2707862,0.7242204,-0.25867572,-1.2008297,-1.2008297,0.7583133
gene_name-16644,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-16661,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-16667,-0.43517944,0.009190202,-0.08437793,-0.43517944,1.4219915,-0.4351794
gene_name-16668,-0.2786616,-0.20854798,0.25499117,-0.2786616,-0.2786616,-0.27776393
gene_name-16676,-0.52592254,-0.46311015,0.31807524,-0.52592254,0.40862694,-0.52592254
gene_name-16677,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16686,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-16688,-0.32157594,0.23442778,0.13624139,-0.32157594,-0.32157594,-0.32157594
gene_name-16694,-0.5588705,-0.5588705,0.5588705,-0.5588705,-0.5588705,-0.5588705
gene_name-16696,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-16701,0.8089023,0.62214506,-0.037051074,-0.73593485,-0.7359349,-0.08402435
gene_name-16706,-0.689507,1.0103219,-0.20703891,-0.689507,-0.689507,0.30030194
gene_name-16708,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-16712,-0.59096235,0.13757037,0.08233504,-0.59096235,0.15608329,-0.24184057
gene_name-16716,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16721,-0.7147949,0.9179012,-0.10302091,-0.7147949,0.24949352,-0.47261676
gene_name-16737,-0.43218413,0.02096638,-0.13248877,-0.43218413,0.6780508,0.1425431
gene_name-16739,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-16741,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16743,-0.60223705,-0.03775401,-0.35242778,-0.60223705,1.1603074,0.63974744
gene_name-16744,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16752,-0.5307831,-0.22611995,0.13167225,1.8192986,0.17363869,-0.5307831
gene_name-16761,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16796,-0.3751856,0.9059388,-0.05185588,-0.3751856,-0.3751856,-0.3751856
gene_name-16798,-0.3878713,-0.36148232,0.21224451,2.1145854,-0.3878713,-0.3878713
gene_name-16799,-0.7499288,-0.7499288,0.035175897,0.9137696,1.2549615,-0.1413439
gene_name-16806,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16807,-0.5131326,-0.5131326,0.3879666,-0.5131326,-0.5131326,-0.13763468
gene_name-16810,-0.32997286,-0.32997286,0.32997283,-0.32997286,-0.32997286,-0.32997286
gene_name-16811,-0.26276034,0.51928955,0.0020770233,-0.26276034,-0.26276034,-0.26276034
gene_name-16812,-0.25477856,-0.25477856,0.06212726,2.6349907,-0.25477856,-0.25477856
gene_name-16813,-0.6790498,-0.6790498,0.06452061,0.9396686,0.85357624,-0.078781426
gene_name-16824,-0.44617325,-0.44617325,0.32110226,1.4298922,-0.44617328,-0.44617325
gene_name-16825,-0.28935644,-0.28935644,-0.03898183,-0.28935644,1.3523353,-0.28935644
gene_name-16826,-0.25435215,-0.25435215,0.06373728,2.604871,-0.25435215,-0.25435215
gene_name-16827,1.686565,-0.6316366,0.36692235,1.0208755,-0.6316366,-0.6316366
gene_name-16838,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16885,-0.29821113,0.13392916,-0.29821113,-0.29821113,1.4244398,0.025324821
gene_name-16886,-0.7197863,-0.7197863,0.28742233,-0.7197863,0.23156483,0.006495118
gene_name-16891,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-16892,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-16897,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-16906,-0.26463476,-0.2289534,0.040129885,-0.26463476,0.7984206,-0.26463476
gene_name-16908,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-16913,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-16921,-0.26420453,-0.26420453,-0.07063547,-0.26420453,1.4099956,-0.26420453
gene_name-16923,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16924,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-16937,-0.26222375,-0.26222375,0.2622238,-0.26222375,-0.26222375,-0.26222375
gene_name-16945,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-16952,-0.26038298,-0.26038298,0.03413357,-0.26038298,-0.26038298,0.41836518
gene_name-16956,-0.37457192,-0.37457192,0.37457198,-0.37457192,-0.37457192,-0.37457192
